Date,cpi_headline_index,cpi_headline_yoy
2010-01-01,43.10695150771867,16.21621621621627
2010-02-01,42.6057078855359,14.86486486486493
2010-03-01,42.6057078855359,14.86486486486493
2010-04-01,42.6057078855359,13.33333333333341
2010-05-01,43.10695150771867,13.90728476821198
2010-06-01,43.60819512990144,13.72549019607849
2010-07-01,44.61068237426699,11.25000000000009
2010-08-01,44.61068237426699,9.876543209876484
2010-09-01,44.86130418535837,9.815950920245315
2010-10-01,45.36254780754114,9.696969696969616
2010-11-01,45.61316961863253,8.333333333333268
2010-12-01,46.36503505190669,9.467455621301724
2011-01-01,47.11690048518084,9.302325581395277
2011-02-01,46.36503505190669,8.823529411764648
2011-03-01,46.36503505190669,8.823529411764648
2011-04-01,46.61565686299807,9.411764705882277
2011-05-01,46.86627867408946,8.720930232558082
2011-06-01,47.36752229627223,8.62068965517236
2011-07-01,48.37000954063777,8.426966292134756
2011-08-01,48.62063135172916,8.98876404494375
2011-09-01,49.37249678500338,10.05586592178779
2011-10-01,49.62311859609477,9.39226519337026
2011-11-01,49.87374040718615,9.340659340659412
2011-12-01,49.65518764466561,7.096193476561639
2012-01-01,49.83002985468204,5.758293396982959
2012-02-01,50.09229316970668,8.038941658573624
2012-03-01,50.48568814224364,8.887415022384404
2012-04-01,51.18505698230936,9.802286242025103
2012-05-01,51.66587305985453,10.24104008586152
2012-06-01,52.27782079491203,10.36638240845085
2012-07-01,53.06461073998596,9.705603211436312
2012-08-01,53.72026902754756,10.4886290737914
2012-09-01,54.20108510509274,9.779915204847441
2012-10-01,54.59448007762971,10.01823670535325
2012-11-01,54.81303284015024,9.903593339176147
2012-12-01,54.90045394515845,10.56338028169013
2013-01-01,54.98801447776629,10.35115699935629
2013-02-01,55.35600310237849,10.50802348943977
2013-03-01,55.35600310237849,9.64692200770388
2013-04-01,55.77656153050673,8.970400384206451
2013-05-01,56.19711995863496,8.770290000772878
2013-06-01,57.45879524301965,9.910463690582644
2013-07-01,58.35248190279215,9.964967403071144
2013-08-01,59.08845915201655,9.992857857275812
2013-09-01,59.77186659772493,10.27798886651581
2013-10-01,60.35013443640125,10.54255732555266
2013-11-01,61.13868148914168,11.54040986463704
2013-12-01,60.19242502585316,9.639211883349825
2014-01-01,59.7192967942089,8.60420650095603
2014-02-01,59.7192967942089,7.882241215574561
2014-03-01,60.03471561530507,8.452041785375124
2014-04-01,60.50784384694933,8.482563619227133
2014-05-01,60.87583247156154,8.325537885874652
2014-06-01,61.3489607032058,6.770356816102483
2014-07-01,62.66320579110652,7.387387387387379
2014-08-01,63.24147362978284,7.028469750889683
2014-09-01,63.13633402275078,5.628847845206678
2014-10-01,63.13633402275078,4.61672473867595
2014-11-01,63.13633402275078,3.267411865864144
2014-12-01,62.76834539813858,4.279475982532753
2015-01-01,62.82091520165461,5.193661971830988
2015-02-01,62.92605480868667,5.369718309859161
2015-03-01,63.18890382626681,5.25394045534151
2015-04-01,63.45175284384695,4.865334491746305
2015-05-01,63.92488107549122,5.008635578583765
2015-06-01,64.66085832471562,5.39845758354755
2015-07-01,64.97627714581179,3.691275167785228
2015-08-01,65.60711478800414,3.740648379052364
2015-09-01,65.92253360910031,4.412989175686936
2015-10-01,66.29052223371252,4.99583680266445
2015-11-01,66.55337125129266,5.412156536219813
2015-12-01,66.29052223371252,5.611390284757118
2016-01-01,66.39566184074458,5.690376569037658
2016-02-01,66.23795243019649,5.263157894736835
2016-03-01,66.23795243019649,4.825291181364393
2016-04-01,66.92135987590487,5.468102734051381
2016-05-01,67.60476732161324,5.756578947368409
2016-06-01,68.39331437435368,5.772357723577242
2016-07-01,68.91901240951397,6.067961165048556
2016-08-01,68.91901240951397,5.048076923076932
2016-09-01,68.81387280248191,4.385964912280697
2016-10-01,69.07672182006205,4.203013481363989
2016-11-01,68.97158221303,3.633491311216442
2016-12-01,68.55102378490176,3.409992069785876
2017-01-01,68.49845398138574,3.16706254948534
2017-02-01,68.65616339193382,3.650793650793648
2017-03-01,68.76130299896587,3.809523809523809
2017-04-01,68.91901240951397,2.985074626865671
2017-05-01,69.07672182006205,2.177293934681181
2017-06-01,69.44471044467426,1.537279016141431
2017-07-01,70.54867631851086,2.36460717009915
2017-08-01,71.1795139607032,3.279938977879473
2017-09-01,71.07437435367115,3.284950343773865
2017-10-01,71.54750258531541,3.576864535768644
2017-11-01,72.33604963805585,4.8780487804878
2017-12-01,72.12577042399172,5.214723926380369
2018-01-01,71.96806101344364,5.065234075211064
2018-02-01,71.7052119958635,4.441041347626341
2018-03-01,71.75778179937953,4.357798165137614
2018-04-01,72.0732006204757,4.576659038901591
2018-05-01,72.44118924508791,4.87062404870625
2018-06-01,72.80917786970011,4.844814534443598
2018-07-01,73.49258531540849,4.172876304023857
2018-08-01,73.80800413650466,3.692762186115217
2018-09-01,73.7028645294726,3.698224852071009
2018-10-01,73.91314374353672,3.306392358559892
2018-11-01,74.01828335056878,2.325581395348842
2018-12-01,73.65029472595657,2.113702623906706
2019-01-01,73.38744570837643,1.972242512783051
2019-02-01,73.54515511892453,2.565982404692091
2019-03-01,73.80800413650466,2.857142857142858
2019-04-01,74.2285625646329,2.990517870167765
2019-05-01,74.64912099276113,3.047895500725681
2019-06-01,75.12224922440538,3.1768953068592
2019-07-01,75.80565667011376,3.147353361945631
2019-08-01,76.226215098242,3.276353276353273
2019-09-01,76.64677352637023,3.994293865905847
2019-10-01,77.38275077559463,4.694167852062587
2019-11-01,78.11872802481903,5.539772727272715
2019-12-01,79.06498448810756,7.351891506067105
2020-01-01,78.9598448810755,7.593123209169055
2020-02-01,78.38157704239919,6.576125804145812
2020-03-01,78.11872802481903,5.840455840455834
2020-04-01,79.59068252326784,7.223796033994343
2020-05-01,79.3278335056877,6.267605633802821
2020-06-01,79.80096173733196,6.228131560531844
2020-07-01,80.90492761116857,6.726768377253815
2020-08-01,81.3254860392968,6.689655172413794
2020-09-01,82.21917269906929,7.270233196159123
2020-10-01,83.27056876938987,7.608695652173908
2020-11-01,83.53341778697002,6.9313593539704
2020-12-01,82.69230093071354,4.587765957446798
2021-01-01,82.16660289555325,4.061251664447395
2021-02-01,82.32431230610135,5.030181086519112
2021-03-01,82.4294519131334,5.518169582772551
2021-04-01,82.9551499482937,4.22721268163804
2021-05-01,84.32196483971045,6.295559973492378
2021-06-01,84.79509307135471,6.258234519104083
2021-07-01,85.42593071354706,5.588044184535412
2021-08-01,85.63620992761118,5.300581771170013
2021-09-01,85.79391933815926,4.347826086956523
2021-10-01,87.00302481902793,4.482323232323237
2021-11-01,87.63386246122028,4.908747640025174
2021-12-01,87.3184436401241,5.594405594405597
2022-01-01,87.10816442605999,6.014075495841341
2022-02-01,87.3184436401241,6.066411238825031
2022-03-01,88.15956049638056,6.951530612244902
2022-04-01,89.42123578076526,7.794676806083648
2022-05-01,90.26235263702172,7.044887780548626
2022-06-01,90.73548086866597,7.005579665220084
2022-07-01,91.15603929679422,6.707692307692312
2022-08-01,91.62916752843849,6.998158379373847
2022-09-01,92.15486556359876,7.414215686274517
2022-10-01,92.89084281282317,6.767371601208455
2022-11-01,92.78570320579112,5.87882423515296
2022-12-01,92.36514477766288,5.779650812763396
2023-01-01,92.78570320579112,6.51780325890162
2023-02-01,92.9434126163392,6.441902468392536
2023-03-01,93.15369183040332,5.664877757901012
2023-04-01,93.62682006204759,4.703115814226929
2023-05-01,94.09994829369184,4.251601630751317
2023-06-01,95.15134436401242,4.866743916570113
2023-07-01,97.93754395036196,7.439446366782
2023-08-01,97.88497414684592,6.827309236947784
2023-09-01,96.78100827300932,5.01996577296064
2023-10-01,97.41184591520167,4.86700622524052
2023-11-01,97.93754395036196,5.552407932011334
2023-12-01,97.62212512926578,5.691519635742748
2024-01-01,97.51698552223372,5.099150141643064
2024-02-01,97.6746949327818,5.090497737556565
2024-03-01,97.6746949327818,4.853273137697516
2024-04-01,98.14782316442609,4.828747894441324
2024-05-01,98.67352119958636,4.860335195530727
2024-06-01,99.98776628748708,5.082872928176791
2024-07-01,101.4597207859359,3.596349973161577
2024-08-01,101.4597207859359,3.651987110633738
2024-09-01,102.0905584281282,5.48614883215639
2024-10-01,103.457373319545,6.20615218564491
2024-11-01,103.2996639089969,5.475040257648949
2024-12-01,102.7213960703206,5.223478729133021
2025-01-01,101.67,4.258760107816704
2025-02-01,101.32,3.732087486658476
2025-03-01,101.39,3.803753950575433
2025-04-01,101.58,3.496946468006772
2025-05-01,101.9,3.269852703328039
2025-06-01,102.51,2.52254231308752
2025-07-01,103.35,1.863083398437783
2025-08-01,103.74,2.247472392394152
2025-09-01,103.74,1.615665147950981
2025-10-01,103.74,0.2731817669312571
2025-11-01,104.01,0.6876460814324423
2025-12-01,104.1,1.342080600944754
2026-01-01,104.45,2.734336579128553
2026-02-01,104.57,3.207658902487169
2026-03-01,104.84,3.402702436137686
2026-04-01,105.12,3.484937979917307
2026-05-01,105.91,3.935230618253189
2026-06-01,107.0,4.380060481904204
